3.800000000000000000e+01,1.559999999999999998e-01,-1.250000000000000000e+02,9.959999999999999964e-01,8.722252570098813607e+00,1.560000000000000053e+00,-1.312180745011238381e+00,1.908000000000000140e+00,1.585948312863294241e-01,2.112000000000000099e+00,-5.013927214766743523e-01,2.628000000000000114e+00,1.729564915553218618e-01,3.264000000000000234e+00,-2.108388944942128640e-02,3.708000000000000185e+00,-2.366682722993247463e-03,3.983999999999999986e+00,-6.799003427803635910e-03,4.548000000000000043e+00,5.404958131328718024e-02,5.147999999999999687e+00,-3.287799580243743192e-01,5.663999999999999702e+00,1.155861710486083327e+00,5.988000000000000433e+00,-1.098796241944953955e+00,6.516000000000000014e+00,2.802664739483860523e-01,7.152000000000000135e+00,-2.910476724476033367e-02,7.368000000000000327e+00,-2.250800440367844296e-02,7.740000000000000213e+00,-5.061334208540063662e-02,8.256000000000000227e+00,1.700519731755852360e-01,8.519999999999999574e+00,-5.049222118809932880e-01,inf,inf,inf,inf,inf,inf
3.000000000000000000e+01,5.280000000000000249e-01,-2.030401788830354803e+01,1.163999999999999924e+00,2.711235985292907102e+00,1.776000000000000023e+00,-4.119175039913646752e-01,2.387999999999999901e+00,5.643164212194434065e-02,2.808000000000000274e+00,1.216587616836085385e-02,3.048000000000000043e+00,2.082601116438924371e-02,3.636000000000000121e+00,-1.792474071723122453e-01,4.152000000000000135e+00,6.000618412590478234e-01,4.475999999999999979e+00,-5.045322199214175019e-01,5.028000000000000469e+00,1.224660397421137165e-01,5.663999999999999702e+00,-1.672376875633380805e-02,7.200000000000000178e+00,-2.034080114516191931e-02,7.560000000000000497e+00,1.015570917429029114e-02,9.768000000000000682e+00,1.054683447321172474e-02,1.003200000000000003e+01,-3.112754369340543087e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.200000000000000000e+01,6.840000000000000524e-01,-1.084788550083874625e+01,1.296000000000000041e+00,1.713955432576720339e+00,1.872000000000000108e+00,-1.239886922149466275e-01,2.100000000000000089e+00,-4.506625648217293251e-02,2.508000000000000007e+00,-5.099685009805406954e-01,2.819999999999999840e+00,5.640201999987091153e-01,3.347999999999999865e+00,-1.495838473782657996e-01,3.971999999999999975e+00,2.153818133097206572e-02,4.464000000000000412e+00,-1.449218436487623857e-02,5.028000000000000469e+00,7.700674648645622344e-02,5.424000000000000377e+00,-1.642639366203795803e-01,5.927999999999999936e+00,5.831735040153410154e-02,6.564000000000000057e+00,-7.558379894621493691e-03,9.035999999999999588e+00,-3.203677396856866727e-02,9.540000000000000924e+00,9.763552441380789204e-02,9.804000000000000270e+00,-2.891906545974720633e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.200000000000000000e+01,4.440000000000000058e-01,-2.023835131836985113e+01,1.104000000000000092e+00,2.449749663132282596e+00,1.715999999999999970e+00,-3.792541427220998962e-01,2.327999999999999847e+00,5.624387760885408982e-02,2.939999999999999947e+00,-8.345009053024208742e-03,4.451999999999999957e+00,1.672197813311044820e-02,5.040000000000000036e+00,-9.377140975252583333e-02,5.639999999999999680e+00,5.492432861819246392e-01,6.179999999999999716e+00,-2.345051769850134082e+00,6.540000000000000036e+00,3.547826475305500438e+00,7.176000000000000156e+00,-3.176709253801242916e+00,7.548000000000000043e+00,1.655081612178132655e+00,8.124000000000000554e+00,-3.251204442324180932e-01,8.747999999999999332e+00,4.633063330873476299e-02,1.127999999999999936e+01,2.770726437519139412e-02,1.154400000000000048e+01,-8.209504691024041567e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.800000000000000000e+01,2.999999999999999889e-01,-5.136351551366975343e+01,1.008000000000000007e+00,4.915803439568355415e+00,1.620000000000000107e+00,-7.694422722764907574e-01,2.700000000000000178e+00,5.591368197587550659e-01,3.024000000000000021e+00,-6.053206677822785542e-01,3.552000000000000046e+00,1.619302168971230582e-01,4.187999999999999723e+00,-2.124763428073298682e-02,5.544000000000000483e+00,3.119355797798153626e-02,6.132000000000000561e+00,-1.702709790337184337e-01,6.504000000000000448e+00,3.209412537336033822e-01,7.008000000000000007e+00,-1.078418180984591773e-01,8.195999999999999730e+00,7.825749635485225453e-02,8.700000000000001066e+00,-2.457152396552301499e-01,8.964000000000000412e+00,7.302849445657225713e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.200000000000000000e+01,3.599999999999999867e-01,-4.707120515307062192e+01,1.044000000000000039e+00,4.890017840288406248e+00,1.644000000000000128e+00,-7.778475379611068385e-01,2.208000000000000185e+00,1.122205042616088722e-01,2.652000000000000135e+00,-1.507801363539571504e-01,3.168000000000000149e+00,6.646158721926199719e-01,3.491999999999999993e+00,-8.726638609292627358e-01,4.020000000000000462e+00,2.531881087506763772e-01,5.088000000000000078e+00,-3.168644528522799320e-01,5.592000000000000526e+00,9.663179397076250288e-01,5.927999999999999936e+00,-6.473839218393245831e-01,6.491999999999999993e+00,1.376798604789343239e-01,7.140000000000000568e+00,-2.629879431457314565e-02,7.788000000000000256e+00,4.880595255680562905e-02,8.291999999999999815e+00,-1.414362727017866583e-01,8.556000000000000938e+00,4.185006182522515439e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.600000000000000000e+01,6.480000000000000204e-01,-9.601479883111336378e+00,1.247999999999999998e+00,1.388490288965038566e+00,1.727999999999999980e+00,3.680563608513991447e-01,1.812000000000000055e+00,3.780655612629024720e-01,2.363999999999999879e+00,-2.060958246426831675e+00,2.688000000000000167e+00,2.030514558964519711e+00,3.228000000000000203e+00,-5.185012262186903254e-01,4.451999999999999957e+00,2.507677078662882142e-01,4.943999999999999950e+00,-7.324746493051544904e-01,5.304000000000000270e+00,3.988883975207070387e-01,5.975999999999999979e+00,-1.531197521979486831e-01,6.540000000000000036e+00,3.097751010611993761e-01,6.804000000000000270e+00,-8.979807093945697538e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.200000000000000000e+01,7.319999999999999840e-01,7.374514829917210967e+00,1.356000000000000094e+00,-1.611410332543268931e+00,1.931999999999999940e+00,1.659194923748626982e+00,2.256000000000000227e+00,-1.171317882932868537e+00,2.808000000000000274e+00,2.756864078915186034e-01,3.431999999999999940e+00,-3.795398145274035684e-02,3.971999999999999975e+00,6.070770923448836134e-03,4.416000000000000369e+00,-1.304045520813913381e-02,4.991999999999999993e+00,7.544305490382995083e-02,5.580000000000000071e+00,-4.503020418104886624e-01,6.120000000000000107e+00,1.705617763716235080e+00,6.443999999999999950e+00,-1.883957724140860046e+00,6.924000000000000377e+00,4.270585050003536942e-01,7.307999999999999829e+00,-9.379497525659513668e-02,7.703999999999999737e+00,7.020773215941403800e-01,7.967999999999999972e+00,-2.206835423713632061e+00,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4.000000000000000000e+01,2.159999999999999976e-01,-2.790495375849057069e+01,9.480000000000000648e-01,2.373906968254466232e+00,1.548000000000000043e+00,-3.900277252297629227e-01,2.172000000000000153e+00,5.716592199588326623e-02,2.796000000000000263e+00,-8.534505400595786967e-03,3.768000000000000238e+00,8.868645312363462874e-03,4.355999999999999872e+00,-4.886040939567998231e-02,4.956000000000000405e+00,2.902221515273579744e-01,5.496000000000000441e+00,-1.120192551178343265e+00,5.820000000000000284e+00,1.290645151530382284e+00,6.347999999999999865e+00,-3.931580579697585565e-01,7.032000000000000028e+00,2.726776648456100127e-01,7.536000000000000476e+00,-6.292072857656400009e-01,7.895999999999999908e+00,3.089211788793113089e-01,8.496000000000000441e+00,-5.159227999008843962e-02,9.108000000000000540e+00,7.790353058756928004e-03,1.022400000000000020e+01,9.132636949160381767e-03,1.082399999999999984e+01,-5.553072531616471547e-02,1.132799999999999940e+01,1.690533319276435742e-01,1.159200000000000053e+01,-5.005412261372466087e-01,inf,inf,inf,inf
3.800000000000000000e+01,7.800000000000000266e-01,9.279986744434737034e+00,1.380000000000000115e+00,-1.552330742259935947e+00,2.004000000000000004e+00,2.268692725773568120e-01,2.616000000000000103e+00,-3.401529050295814399e-02,5.004000000000000448e+00,-2.164465181089658685e-02,5.604000000000000092e+00,1.299408046012216211e-01,6.132000000000000561e+00,-4.654225432512508753e-01,6.456000000000000405e+00,4.611677489502834515e-01,6.996000000000000441e+00,-1.214364098829642247e-01,7.632000000000000561e+00,1.640435192241083279e-02,9.323999999999999844e+00,1.087223369509257749e-02,9.912000000000000810e+00,-6.414286865953983119e-02,1.045199999999999996e+01,2.647674720818356531e-01,1.077599999999999980e+01,-3.367451585016889570e-01,1.130400000000000027e+01,9.874696278758625378e-02,1.193999999999999950e+01,-1.300655459527786349e-02,1.358399999999999963e+01,-4.672964906471343410e-02,1.408800000000000097e+01,1.423710912087326752e-01,1.435200000000000031e+01,-4.216084971716259622e-01,inf,inf,inf,inf,inf,inf
3.000000000000000000e+01,3.119999999999999996e-01,-9.299565539493471533e+01,1.032000000000000028e+00,8.930412965001870873e+00,1.632000000000000117e+00,-1.445871101174210471e+00,2.280000000000000249e+00,2.505296082517020073e-01,2.975999999999999979e+00,-2.743868332677009136e-01,3.300000000000000266e+00,2.695024416055502026e-01,3.839999999999999858e+00,-7.309713695604254380e-02,4.475999999999999979e+00,9.846398332671797357e-03,7.104000000000000092e+00,-1.030724350604078805e-02,7.692000000000000171e+00,5.757919411963494799e-02,8.291999999999999815e+00,-3.392520735314569214e-01,8.832000000000000739e+00,1.386743129706378586e+00,9.156000000000000583e+00,-4.266368793103751500e+00,9.396000000000000796e+00,3.767134177002052553e+00,9.528000000000000469e+00,-5.358991552001143965e+00,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.600000000000000000e+01,1.440000000000000169e-01,1.250000000000000000e+02,1.008000000000000007e+00,-8.764435129550989245e+00,1.596000000000000085e+00,1.360201027467572654e+00,2.052000000000000046e+00,1.724169013609220258e-01,2.232000000000000206e+00,2.616940593365348899e-01,2.532000000000000028e+00,-5.082921560983306719e-01,3.072000000000000064e+00,1.341546992757520484e-01,3.708000000000000185e+00,-1.813684188209183090e-02,5.927999999999999936e+00,3.912200933391615093e-02,6.528000000000000469e+00,-2.353578272373538782e-01,7.044000000000000483e+00,8.354133482298092828e-01,7.368000000000000327e+00,-8.064360178721745598e-01,7.908000000000000362e+00,2.097096314023483565e-01,8.532000000000000028e+00,-2.273086387827190705e-02,8.832000000000000739e+00,-1.042069719981605566e-02,9.204000000000000625e+00,-3.486970612529763369e-02,9.708000000000000185e+00,1.189853285425511442e-01,9.971999999999999531e+00,-3.553439600937575715e-01,inf,inf,inf,inf,inf,inf,inf,inf
3.800000000000000000e+01,1.199999999999999956e-01,1.250000000000000000e+02,1.032000000000000028e+00,-8.608917847531978751e+00,1.620000000000000107e+00,1.435503254436295340e+00,2.232000000000000206e+00,-2.085349939479260450e-01,2.819999999999999840e+00,2.848508826413381420e-02,3.228000000000000203e+00,-6.575378597901204020e-03,3.732000000000000206e+00,7.247210667137289619e-02,4.211999999999999744e+00,-1.804337592707919991e-01,4.620000000000000107e+00,6.913275358818753158e-02,5.076000000000000512e+00,1.830592337436486982e-03,5.448000000000000398e+00,3.519498600517331072e-02,6.024000000000000021e+00,-2.497578398175737679e-01,6.552000000000000490e+00,8.389172668857123316e-01,6.876000000000000334e+00,-7.285174121831805572e-01,7.416000000000000369e+00,1.791509896384793354e-01,8.051999999999999602e+00,-2.448312644475165653e-02,9.816000000000000725e+00,-1.609772098848766958e-02,1.032000000000000028e+01,4.941904959319429885e-02,1.058399999999999963e+01,-1.465695646033371713e-01,inf,inf,inf,inf,inf,inf
1.800000000000000000e+01,8.639999999999999902e-01,6.623961904364150222e+00,1.475999999999999979e+00,-9.476713962711250661e-01,2.268000000000000238e+00,2.637238560551287692e-01,2.819999999999999840e+00,-2.670959784701018580e-02,3.240000000000000213e+00,7.886745293998280448e-02,3.804000000000000270e+00,-4.605645499709689616e-01,4.248000000000000220e+00,2.228968819848086369e+00,4.512000000000000455e+00,-3.246111539406151270e+00,4.679999999999999716e+00,6.419374589030163669e+00,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.800000000000000000e+01,1.440000000000000169e-01,-1.250000000000000000e+02,9.240000000000000435e-01,9.563598747924912047e+00,1.524000000000000021e+00,-1.429761187513936882e+00,2.351999999999999869e+00,2.621706725096163426e-01,2.867999999999999883e+00,-8.592413970200182827e-02,3.504000000000000004e+00,1.123084821854904679e-02,6.516000000000000014e+00,2.158792785939910377e-02,7.020000000000000462e+00,-6.583694650718099894e-02,7.283999999999999808e+00,1.950408617684153134e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.200000000000000000e+01,4.799999999999999822e-01,1.653642861247332618e+01,1.128000000000000114e+00,-2.085358981382060772e+00,1.739999999999999991e+00,3.170950507374785676e-01,2.339999999999999858e+00,-1.977895756388923024e-02,2.495999999999999996e+00,-1.546186518064739807e-02,2.843999999999999861e+00,-6.420178803019577218e-02,3.264000000000000234e+00,2.788688991666242456e-02,8.544000000000000483e+00,-1.268405455339080209e-02,9.144000000000000128e+00,7.547408996249731217e-02,9.672000000000000597e+00,-2.884523681526826033e-01,9.996000000000000441e+00,3.242578363266196972e-01,1.052400000000000091e+01,-9.022576307428416265e-02,1.116000000000000014e+01,1.211394071781123592e-02,1.384800000000000075e+01,3.068438304035792097e-02,1.435200000000000031e+01,-9.352548703093392646e-02,1.461599999999999966e+01,2.770253142701532556e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.200000000000000000e+01,6.119999999999999885e-01,6.731760920622846811e+00,1.223999999999999977e+00,-1.008892753850581636e+00,1.848000000000000087e+00,1.494772437675809529e-01,2.987999999999999989e+00,-3.773419229182107398e-02,3.588000000000000078e+00,2.418743916464187460e-01,4.115999999999999659e+00,-9.085688945543645145e-01,4.440000000000000391e+00,9.875346574062130456e-01,4.967999999999999972e+00,-2.891778431267065241e-01,5.663999999999999702e+00,2.002340412350626375e-01,6.168000000000000149e+00,-4.372596959746623546e-01,6.552000000000000490e+00,1.978626228814112098e-01,7.164000000000000590e+00,-3.189745472598562448e-02,7.799999999999999822e+00,1.392152497416766603e-02,8.412000000000000810e+00,-5.905833486887879236e-02,8.928000000000000824e+00,1.772832243837782484e-01,9.192000000000000171e+00,-5.237727074175906328e-01,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.000000000000000000e+01,9.600000000000000200e-02,4.077277224062200389e+01,8.760000000000000009e-01,-3.059929865191029386e+00,1.512000000000000011e+00,5.528668120345854309e-01,2.292000000000000259e+00,-5.814837015995073521e-01,2.640000000000000124e+00,3.576885768132788135e-01,3.216000000000000192e+00,-7.233160152094196549e-02,3.839999999999999858e+00,1.035444662821023709e-02,5.735999999999999766e+00,-2.564583246590056154e-02,6.336000000000000298e+00,1.504923165207328606e-01,6.876000000000000334e+00,-6.307860178994753042e-01,7.200000000000000178e+00,8.277295495114166402e-01,7.703999999999999737e+00,-2.601122145555096465e-01,8.220000000000000639e+00,1.640684200119105485e-01,8.688000000000000611e+00,-4.552185158134547938e-01,8.951999999999999957e+00,1.352422128717327698e+00,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
